customer_id,name,email,account_open_date,credit_limit,state,phone_number,current_balance,fico_score,dq_flag_missing_critical,dq_flag_invalid_email,dq_flag_fico_out_of_range,dq_flag_balance_outlier,dq_flag_future_date,state_cleaned,dq_flag_any_issue
CUST14970,Customer 4970,,2021-03-15,10000.0,NY,(749) 629-8235,933.71,556.0,True,False,False,False,False,NY,True
CUST13808,Customer 3808,customer3808@email.com,2020-06-12,2500.0,,(479) 648-9262,2140.47,610.0,False,False,False,False,False,UNKNOWN,False
CUST10172,Customer 172,customer172@email.com,2025-05-21,10000.0,  ny,(859) 473-3592,3434.7,694.0,False,False,False,False,False,NY,False
CUST14619,Customer 4619,customer4619@email.com,2018-08-29,25000.0,IL,(853) 399-5232,4842.46,659.0,False,False,False,False,False,IL,False
CUST11017,Customer 1017,customer1017@email.com,2024-09-01,2500.0,IL,(484) 890-7649,309.13,681.0,False,False,False,False,False,IL,False
CUST10093,Customer 93,customer93@email.com,2020-07-05,2500.0,FL,(525) 916-9924,2229.54,586.0,False,False,False,False,False,FL,False
CUST11968,Customer 1968,customer1968@email.com,2022-03-19,25000.0,TX,,2451.25,728.0,True,False,False,False,False,TX,True
CUST10697,Customer 697,customer697@email.com,2018-02-12,7500.0,TX,(286) 627-4146,4019.28,776.0,False,False,False,False,False,TX,False
CUST12381,Customer 2381,customer2381@email.com,2019-10-10,25000.0,CA,(856) 213-9178,3902.4,751.0,False,False,False,False,False,CA,False
CUST10603,Customer 603,customer603@email.com,2023-11-27,2500.0,NY,(941) 691-4111,1779.29,636.0,False,False,False,False,False,NY,False
CUST15769,Customer 5769,customer5769@email.com,2022-11-20,25000.0,NY,(615) 784-3490,-1784.54,754.0,False,False,False,False,False,NY,False
CUST13003,Customer 3003,customer3003@email.com,2020-10-05,5000.0,FL,(447) 769-9356,3721.23,573.0,False,False,False,False,False,FL,False
CUST12040,Customer 2040,customer2040@email.com,2019-06-16,7500.0,CA,(788) 913-5982,2795.64,658.0,False,False,False,False,False,CA,False
CUST14263,Customer 4263,customer4263@email.com,2024-06-29,10000.0,FL,(478) 961-3347,2755.03,552.0,False,False,False,False,False,FL,False
CUST11097,Customer 1097,customer1097@email.com,2018-10-17,25000.0,CA,(804) 336-5442,3475.73,681.0,False,False,False,False,False,CA,False
CUST13281,Customer 3281,customer3281@email.com,2023-02-03,5000.0,FL,(934) 987-4573,1663.02,674.0,False,False,False,False,False,FL,False
CUST15857,Customer 5857,customer5857@email.com,2022-11-22,1000.0,FL,(471) 683-8006,2282.0,603.0,False,False,False,False,False,FL,False
CUST12145,Customer 2145,customer2145@email.com,2018-03-19,7500.0,IL,(653) 466-5538,527.53,794.0,False,False,False,False,False,IL,False
CUST13688,Customer 3688,,2023-03-23,5000.0,NY,(484) 456-8824,4660.49,619.0,True,False,False,False,False,NY,True
CUST11985,Customer 1985,customer1985@email.com,2023-06-22,5000.0,CA,(249) 576-2320,1047.26,719.0,False,False,False,False,False,CA,False
CUST15118,Customer 5118,customer5118@email.com,2019-04-01,1000.0,,(673) 817-9563,1636.33,674.0,False,False,False,False,False,UNKNOWN,False
CUST16642,Customer 6642,customer6642@email.com,2023-11-29,1000.0,FL,(627) 633-6702,1382.28,706.0,False,False,False,False,False,FL,False
CUST10065,Customer 65,customer65@email.com,2018-08-13,5000.0,FL,(873) 504-6393,2565.63,695.0,False,False,False,False,False,FL,False
CUST16254,Customer 6254,,2021-12-14,5000.0,FL,(486) 758-1364,5640.89,642.0,True,False,False,False,False,FL,True
CUST15771,Customer 5771,customer5771@email.com,2024-01-07,25000.0,TX,(945) 968-6175,1335.5,563.0,False,False,False,False,False,TX,False
CUST10605,Customer 605,customer605@email.com,2019-10-27,5000.0,ca ,(895) 246-7301,1895.88,697.0,False,False,False,False,False,CA,False
CUST12751,Customer 2751,customer2751@email.com,2020-06-30,2500.0,CA,(997) 440-8910,3868.4280739194137,709.0,False,False,False,False,False,CA,False
CUST15608,Customer 5608,customer5608@email.com,2023-03-18,7500.0,FL,(784) 751-2794,2912.21,773.0,False,False,False,False,False,FL,False
CUST12848,Customer 2848,customer2848@email.com,2019-09-01,10000.0,ca ,(679) 937-2227,3261.8,746.0,False,False,False,False,False,CA,False
CUST14313,Customer 4313,customer4313@email.com,2020-04-11,25000.0,,(268) 896-3975,1576.36,,True,False,False,False,False,UNKNOWN,True
CUST16308,Customer 6308,customer6308@email.com,2019-11-19,1000.0,TX,(867) 821-2297,1667.53,661.0,False,False,False,False,False,TX,False
CUST14982,Customer 4982,customer4982@email.com,2024-09-24,2500.0,,(479) 744-4846,2680.93,645.0,False,False,False,False,False,UNKNOWN,False
CUST13398,Customer 3398,customer3398@email.com,2020-05-12,5000.0,IL,(684) 556-7983,1980.37,668.0,False,False,False,False,False,IL,False
CUST12630,Customer 2630,customer2630@email.com,2025-04-19,1000.0,CA,(590) 727-4837,1205.85,708.0,False,False,False,False,False,CA,False
CUST13111,Customer 3111,customer3111@email.com,2020-02-03,10000.0,NY,(557) 840-5237,-554.55,696.0,False,False,False,False,False,NY,False
CUST10843,Customer 843,customer843@email.com,2022-08-26,1000.0,NY,(289) 318-7116,1301.98,510.0,False,False,False,False,False,NY,False
CUST10356,Customer 356,customer356@email.com,2018-09-23,25000.0,NY,(531) 559-8263,5901.67,761.0,False,False,False,False,False,NY,False
CUST12701,Customer 2701,customer2701@email.com,2021-04-08,1000.0,FL,,2596.74,574.0,True,False,False,False,False,FL,True
CUST10343,Customer 343,customer343@email.com,2018-03-19,7500.0,,(260) 696-2323,1607.56,746.0,False,False,False,False,False,UNKNOWN,False
CUST13956,Customer 3956,customer3956@email.com,2021-12-19,5000.0,TX,(844) 997-1146,,715.0,False,False,False,False,False,TX,False
CUST16120,Customer 6120,customer6120@email.com,2020-04-14,15000.0,FL,(723) 703-3183,948.43,694.0,False,False,False,False,False,FL,False
CUST15638,Customer 5638,customer5638@email.com,2025-01-20,7500.0,NY,(709) 332-4490,203.46,693.0,False,False,False,False,False,NY,False
CUST10882,Customer 882,,2019-11-25,7500.0,,(291) 713-2381,208.21,614.0,True,False,False,False,False,UNKNOWN,True
CUST13384,Customer 3384,customer3384@email.com,2018-08-30,10000.0,NY,(654) 344-3197,913.4963606908724,705.0,False,False,False,False,False,NY,False
CUST16493,Customer 6493,customer6493@email.com,2021-01-21,5000.0,TX,(694) 596-2268,3566.64,606.0,False,False,False,False,False,TX,False
CUST16838,Customer 6838,customer6838@email.com,2022-02-06,2500.0,TX,(956) 828-1831,700.0,699.0,False,False,False,False,False,TX,False
CUST15920,Customer 5920,customer5920@email.com,2022-11-06,2500.0,TX,(936) 390-3231,542.36,632.0,False,False,False,False,False,TX,False
CUST15791,Customer 5791,customer5791@email.com,2022-08-13,10000.0,FL,(850) 380-9425,1946.84,777.0,False,False,False,False,False,FL,False
CUST13726,Customer 3726,customer3726@email.com,2023-02-04,7500.0,NY,(283) 202-3580,1623.55,579.0,False,False,False,False,False,NY,False
CUST14722,Customer 4722,customer4722@email.com,2022-04-22,5000.0,,(613) 765-1004,1950.51,566.0,False,False,False,False,False,UNKNOWN,False
CUST12721,Customer 2721,customer2721@email.com,2021-04-19,7500.0,CA,(551) 785-1277,1906.22,829.0,False,False,False,False,False,CA,False
CUST17873,Customer 7873,customer7873@email.com,2022-01-31,25000.0,CA,,2363.21,755.0,True,False,False,False,False,CA,True
CUST11234,Customer 1234,customer1234@email.com,2021-05-02,25000.0,ca ,(249) 635-5203,801.18,570.0,False,False,False,False,False,CA,False
CUST14900,Customer 4900,customer4900@email.com,2022-10-01,15000.0,TX,(519) 225-5310,179.26,711.0,False,False,False,False,False,TX,False
CUST12293,Customer 2293,customer2293@email.com,2023-12-08,25000.0,NY,(797) 712-7738,,708.0,False,False,False,False,False,NY,False
CUST15389,Customer 5389,customer5389@email.com,2020-07-07,2500.0,FL,(933) 909-2257,2658.9,707.0,False,False,False,False,False,FL,False
CUST11732,Customer 1732,customer1732@email.com,2024-04-20,15000.0,NY,,1498.32,687.0,True,False,False,False,False,NY,True
CUST17132,Customer 7132,customer7132@email.com,2024-10-19,10000.0,IL,(386) 448-7345,633.65,701.0,False,False,False,False,False,IL,False
CUST17659,Customer 7659,customer7659@email.com,2024-12-04,1000.0,  ny,(794) 898-7709,2942.17,642.0,False,False,False,False,False,NY,False
CUST15435,Customer 5435,customer5435@email.com,2024-10-02,5000.0,NY,(721) 372-2994,2860.23,631.0,False,False,False,False,False,NY,False
CUST17675,Customer 7675,customer7675@email.com,2019-08-05,5000.0,NY,(709) 456-4980,2077.74,914.0,False,False,True,False,False,NY,True
CUST11454,Customer 1454,customer1454@email.com,2018-04-27,2500.0,FL,(853) 300-6078,3175.04,752.0,False,False,False,False,False,FL,False
CUST17244,Customer 7244,customer7244@email.com,2018-11-26,25000.0,ca ,(780) 422-2439,155.68,673.0,False,False,False,False,False,CA,False
CUST14602,Customer 4602,customer4602@email.com,2019-09-21,10000.0,IL,,2504.62,669.0,True,False,False,False,False,IL,True
CUST12069,Customer 2069,customer2069@email.com,2020-08-15,10000.0,Texas,(354) 249-4923,4174.25,819.0,False,False,False,False,False,UNKNOWN,False
CUST16855,Customer 6855,customer6855@email.com,2019-12-11,2500.0,NY,(996) 344-2050,2294.94,670.0,False,False,False,False,False,NY,False
CUST11267,Customer 1267,customer1267@email.com,2022-03-08,10000.0,IL,(602) 754-7517,1103.85,757.0,False,False,False,False,False,IL,False
CUST16756,Customer 6756,,2019-05-19,1000.0,  ny,(589) 483-7648,-87.48,707.0,True,False,False,False,False,NY,True
CUST17837,Customer 7837,customer7837@email.com,2023-02-15,7500.0,TX,(440) 262-4487,2321.37,,True,False,False,False,False,TX,True
CUST17808,Customer 7808,customer7808@email.com,2020-06-16,10000.0,NY,(241) 876-3445,2536.12,726.0,False,False,False,False,False,NY,False
CUST16742,Customer 6742,customer6742@email.com,2018-06-03,1000.0,CA,(409) 508-6872,1026.5,717.0,False,False,False,False,False,CA,False
CUST16381,Customer 6381,customer6381@email.com,2019-10-14,1000.0,IL,(874) 955-6971,,663.0,False,False,False,False,False,IL,False
CUST14183,Customer 4183,customer4183@email.com,2018-09-08,7500.0,CA,(976) 327-1610,3989.06,812.0,False,False,False,False,False,CA,False
CUST13010,Customer 3010,customer3010@email.com,2018-05-08,25000.0,,(458) 328-1161,,685.0,False,False,False,False,False,UNKNOWN,False
CUST10905,Customer 905,customer905@email.com,2022-09-10,10000.0,NY,(424) 573-9068,2143.18,665.0,False,False,False,False,False,NY,False
CUST13124,Customer 3124,customer3124@email.com,2024-04-08,1000.0,FL,(318) 450-1111,4287.87,695.0,False,False,False,False,False,FL,False
CUST13376,Customer 3376,customer3376@email.com,2018-04-28,1000.0,CA,(252) 692-5156,-871.46,,True,False,False,False,False,CA,True
CUST17460,Customer 7460,customer7460@email.com,2018-08-09,2500.0,CA,(446) 379-2206,3394.57,719.0,False,False,False,False,False,CA,False
CUST14169,Customer 4169,customer4169@email.com,2018-12-26,7500.0,IL,(687) 724-2898,1499.53,716.0,False,False,False,False,False,IL,False
CUST13148,Customer 3148,customer3148@email.com,2021-01-30,5000.0,NY,(786) 967-2458,1777.78,724.0,False,False,False,False,False,NY,False
CUST14213,Customer 4213,customer4213@email.com,2019-11-17,15000.0,FL,(992) 781-6251,1094.05,750.0,False,False,False,False,False,FL,False
CUST17833,Customer 7833,customer7833@email.com,2023-02-07,25000.0,CA,(428) 631-1141,1827.16,826.0,False,False,False,False,False,CA,False
CUST14564,Customer 4564,customer4564@email.com,2024-12-31,5000.0,  ny,(418) 803-6150,702.7,540.0,False,False,False,False,False,NY,False
CUST10193,Customer 193,customer193@email.com,2023-10-10,1000.0,CA,(456) 214-9212,2433.45,688.0,False,False,False,False,False,CA,False
CUST15311,Customer 5311,customer5311@email.com,2024-08-08,15000.0,NY,(503) 433-2135,2730.27,723.0,False,False,False,False,False,NY,False
CUST14210,Customer 4210,customer4210@email.com,2018-08-08,25000.0,NY,(637) 278-9982,1665.77,702.0,False,False,False,False,False,NY,False
CUST17846,Customer 7846,customer7846@email.com,2019-11-13,2500.0,IL,(377) 206-8704,1632.95,689.0,False,False,False,False,False,IL,False
CUST10167,Customer 167,customer167@email.com,2020-07-08,25000.0,CA,(438) 583-9144,2225.89,692.0,False,False,False,False,False,CA,False
CUST10729,Customer 729,customer729@email.com,2020-01-12,1000.0,NY,(643) 859-9140,3305.65,734.0,False,False,False,False,False,NY,False
CUST14508,Customer 4508,customer4508@email.com,2018-06-14,1000.0,CA,(362) 914-2757,1236.68,733.0,False,False,False,False,False,CA,False
CUST17458,Customer 7458,customer7458@email.com,2019-04-12,2500.0,TX,(842) 308-4186,934.04,622.0,False,False,False,False,False,TX,False
CUST14331,Customer 4331,customer4331@email.com,2020-05-11,,FL,(899) 895-2006,3020.92,714.0,False,False,False,False,False,FL,False
CUST13698,Customer 3698,customer3698@email.com,2019-01-30,10000.0,  ny,(790) 986-6993,,600.0,False,False,False,False,False,NY,False
CUST13858,Customer 3858,customer3858@email.com,2021-05-04,7500.0,NY,(802) 390-7351,4759.07,793.0,False,False,False,False,False,NY,False
CUST15470,Customer 5470,customer5470@email.com,2025-02-03,,CA,(219) 869-1976,-1444.19,724.0,False,False,False,False,False,CA,False
CUST11021,Customer 1021,customer1021@email.com,2025-04-01,1000.0,  ny,(324) 864-3033,3516.15,731.0,False,False,False,False,False,NY,False
CUST12298,Customer 2298,customer2298@email.com,2023-10-25,2500.0,TX,(377) 974-5190,4982.29,747.0,False,False,False,False,False,TX,False
CUST14022,Customer 4022,customer4022@email.com,2024-09-04,10000.0,CA,(414) 307-1961,581.04,581.0,False,False,False,False,False,CA,False
CUST10640,Customer 640,customer640@email.com,2019-05-07,7500.0,FL,(883) 624-4684,2388.03,699.0,False,False,False,False,False,FL,False
CUST16832,Customer 6832,customer6832@email.com,2019-06-28,1000.0,,(300) 566-9493,2930.41,734.0,False,False,False,False,False,UNKNOWN,False
CUST15850,Customer 5850,customer5850@email.com,2023-03-17,5000.0,NY,(988) 578-5959,1753.83,748.0,False,False,False,False,False,NY,False
CUST11519,Customer 1519,customer1519@email.com,2019-09-22,15000.0,NY,(438) 593-8755,-178.58,555.0,False,False,False,False,False,NY,False
CUST15446,Customer 5446,customer5446@email.com,2021-08-12,5000.0,  ny,(210) 785-1196,1106.25,646.0,False,False,False,False,False,NY,False
CUST15817,Customer 5817,customer5817@email.com,2021-04-20,15000.0,NY,(432) 652-2341,2109.96,653.0,False,False,False,False,False,NY,False
CUST10346,Customer 346,customer346@email.com,2022-03-31,15000.0,,(492) 845-6217,1124.55,768.0,False,False,False,False,False,UNKNOWN,False
CUST11196,Customer 1196,customer1196@email.com,2019-03-26,5000.0,IL,(543) 922-6756,3426.44,592.0,False,False,False,False,False,IL,False
CUST12026,Customer 2026,customer2026@email.com,2023-12-07,10000.0,TX,(341) 498-1366,1644.72,622.0,False,False,False,False,False,TX,False
CUST16266,Customer 6266,customer6266@email.com,2018-11-12,25000.0,IL,(463) 744-3094,2300.71,635.0,False,False,False,False,False,IL,False
CUST10336,Customer 336,,2019-05-15,25000.0,Texas,(482) 814-8517,-1011.63,766.0,True,False,False,False,False,UNKNOWN,True
CUST14842,Customer 4842,customer4842@email.com,2019-08-04,7500.0,CA,(830) 873-5908,3186.26,707.0,False,False,False,False,False,CA,False
CUST10993,Customer 993,customer993@email.com,2019-10-18,10000.0,,(628) 398-4371,3129.07,668.0,False,False,False,False,False,UNKNOWN,False
CUST15776,Customer 5776,customer5776@email.com,2021-10-20,10000.0,Texas,(359) 309-6933,2305.21,713.0,False,False,False,False,False,UNKNOWN,False
CUST11323,Customer 1323,customer1323@email.com,2021-12-29,25000.0,CA,(485) 528-4605,1604.02,654.0,False,False,False,False,False,CA,False
CUST15524,Customer 5524,customer5524@email.com,2019-02-02,5000.0,FL,(498) 415-2296,3020.23,791.0,False,False,False,False,False,FL,False
CUST17184,Customer 7184,customer7184@email.com,2021-05-31,2500.0,IL,(730) 827-1103,1873.63,672.0,False,False,False,False,False,IL,False
CUST15901,Customer 5901,customer5901@email.com,2023-04-19,7500.0,,(760) 513-2569,2384.01,769.0,False,False,False,False,False,UNKNOWN,False
CUST17074,Customer 7074,,2023-04-13,2500.0,NY,(485) 680-6542,1584.93,629.0,True,False,False,False,False,NY,True
CUST14043,Customer 4043,customer4043@email.com,2022-08-21,15000.0,,(535) 409-7749,-311.01,588.0,False,False,False,False,False,UNKNOWN,False
CUST10973,Customer 973,customer973@email.com,2024-02-23,5000.0,,(327) 521-9084,1070.43,708.0,False,False,False,False,False,UNKNOWN,False
CUST11444,Customer 1444,customer1444@email.com,2022-07-05,5000.0,TX,(851) 408-9161,2057.75,787.0,False,False,False,False,False,TX,False
CUST12165,Customer 2165,customer2165@email.com,2019-12-01,1000.0,CA,(297) 441-8770,2140.5,651.0,False,False,False,False,False,CA,False
CUST10901,Customer 901,customer901@email.com,2023-05-05,7500.0,CA,(905) 831-1788,3369.75,576.0,False,False,False,False,False,CA,False
CUST13122,Customer 3122,customer3122@email.com,2022-07-25,25000.0,,(856) 282-9110,3941.03,691.0,False,False,False,False,False,UNKNOWN,False
CUST16041,Customer 6041,customer6041@email.com,2024-01-28,25000.0,NY,(624) 499-2693,2845.12,572.0,False,False,False,False,False,NY,False
CUST14966,Customer 4966,,2020-04-24,5000.0,FL,(501) 952-9231,3071.13,759.0,True,False,False,False,False,FL,True
CUST12282,Customer 2282,customer2282@email.com,2024-12-29,1000.0,,(695) 914-5309,3512.67,782.0,False,False,False,False,False,UNKNOWN,False
CUST14371,Customer 4371,customer4371@email.com,2024-03-18,2500.0,ca ,(511) 251-6778,266.93,728.0,False,False,False,False,False,CA,False
CUST13848,Customer 3848,,2020-06-04,10000.0,IL,(207) 810-2712,898.53,764.0,True,False,False,False,False,IL,True
CUST15103,Customer 5103,customer5103@email.com,2023-02-19,7500.0,TX,(995) 596-1964,3122.98,687.0,False,False,False,False,False,TX,False
CUST12047,Customer 2047,,2024-04-18,2500.0,IL,(338) 662-2503,3860.32,680.0,True,False,False,False,False,IL,True
CUST13689,Customer 3689,customer3689@email.com,2022-02-16,10000.0,,(329) 923-2384,2638.37,661.0,False,False,False,False,False,UNKNOWN,False
CUST14194,Customer 4194,customer4194@email.com,2018-11-07,15000.0,  ny,(819) 892-2914,10000000.0,856.0,False,False,True,True,False,NY,True
CUST10880,Customer 880,customer880@email.com,2024-07-08,5000.0,NY,(667) 667-8963,130.55,604.0,False,False,False,False,False,NY,False
CUST17241,Customer 7241,customer7241@email.com,2022-12-25,1000.0,,(249) 244-9889,3717.95,720.0,False,False,False,False,False,UNKNOWN,False
CUST14550,Customer 4550,,2023-03-18,2500.0,FL,(899) 698-9662,3709.95,636.0,True,False,False,False,False,FL,True
CUST17831,Customer 7831,,2024-12-07,1000.0,TX,(787) 870-6633,282.9,555.0,True,False,False,False,False,TX,True
